smiles,prompt,completion,chemdfm_text
CSCCCCN=C=S,What are the primary odors and sub-odors of this molecule: CSCCCCN=C=S?,"The primary odors present in this molecule are: Pungent, Vegetables, Nose Feel, Foul, Cabbage, Sharp, Sulphur, Sickening. The sub-odors are: Cabbage, Pungent, Radish.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CSCCCCN=C=S?
Assistant: The primary odors present in this molecule are: Pungent, Vegetables, Nose Feel, Foul, Cabbage, Sharp, Sulphur, Sickening. The sub-odors are: Cabbage, Pungent, Radish."
CCC(S)C(C)C=O,What are the primary odors and sub-odors of this molecule: CCC(S)C(C)C=O?,"The primary odors present in this molecule are: Septic, Vegetables, Restaurant, Chemical, Fragrant, Bakery, Sickening, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Dairy, Sulphur, Salty, Nature, Cabbage, Sweet, Marshy. The sub-odors are: Savory, Roasted, Onion, Tropical, Chicken, Cooked, Dairy, Alliaceous, Garlic, Sulphurous, Fruity, Beefy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(S)C(C)C=O?
Assistant: The primary odors present in this molecule are: Septic, Vegetables, Restaurant, Chemical, Fragrant, Bakery, Sickening, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Dairy, Sulphur, Salty, Nature, Cabbage, Sweet, Marshy. The sub-odors are: Savory, Roasted, Onion, Tropical, Chicken, Cooked, Dairy, Alliaceous, Garlic, Sulphurous, Fruity, Beefy."
CC=CC(C)C(=O)OCCCCCC,What are the primary odors and sub-odors of this molecule: CC=CC(C)C(=O)OCCCCCC?,"The primary odors present in this molecule are: Food, Fruity, Nature, Green, Waxy, Sweet, Spices, Fragrant. The sub-odors are: Spices, Tropical, Green, Cantaloupe, Waxy, Fruity, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC=CC(C)C(=O)OCCCCCC?
Assistant: The primary odors present in this molecule are: Food, Fruity, Nature, Green, Waxy, Sweet, Spices, Fragrant. The sub-odors are: Spices, Tropical, Green, Cantaloupe, Waxy, Fruity, Sweet."
CC(=O)S,What are the primary odors and sub-odors of this molecule: CC(=O)S?,"The primary odors present in this molecule are: Septic, Chemical, Fragrant, Bakery, Sickening, Burnt, Food, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Vegetation, Aromatic, Fresh, Resinous, Herbaceous, Sulphur, Salty, Nature, Woody, Cabbage, Sweet, Marshy. The sub-odors are: Savory, Roasted, Burnt, Meaty, Tropical, Cooked, Herbal, Alliaceous, Fresh, Sulphurous, Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)S?
Assistant: The primary odors present in this molecule are: Septic, Chemical, Fragrant, Bakery, Sickening, Burnt, Food, Fruity, Cooked, Sulp, Alliaceous, Hydrocar, Non-vegetarian, Vegetation, Aromatic, Fresh, Resinous, Herbaceous, Sulphur, Salty, Nature, Woody, Cabbage, Sweet, Marshy. The sub-odors are: Savory, Roasted, Burnt, Meaty, Tropical, Cooked, Herbal, Alliaceous, Fresh, Sulphurous, Fruity."
C1CSCSC1,What are the primary odors and sub-odors of this molecule: C1CSCSC1?,"The primary odors present in this molecule are: Bakery, Alliaceous. The sub-odors are: Roasted, Alliaceous.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C1CSCSC1?
Assistant: The primary odors present in this molecule are: Bakery, Alliaceous. The sub-odors are: Roasted, Alliaceous."
CCCCCO,What are the primary odors and sub-odors of this molecule: CCCCCO?,"The primary odors present in this molecule are: Fuel, Putrid, Hydrocarbo, Chemical, Fragrant, Bakery, Microbiological, Sickening, Solvent, Hydrocar, Rancid, Non-food items, Pungent, Nose Feel, Foul, Gas Station, Beverage, Alcohol, Balsamic, Medicinal, Sharp, Sweet. The sub-odors are: Sweet Organic Chemical, Fusel, Ether, Sweet, Balsamic, Vanilla, Yeasty, Fermented, Pungent, Sweet Solvent, Oily, Winey, Solvent, Alcohol, Bready, Chemical.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCO?
Assistant: The primary odors present in this molecule are: Fuel, Putrid, Hydrocarbo, Chemical, Fragrant, Bakery, Microbiological, Sickening, Solvent, Hydrocar, Rancid, Non-food items, Pungent, Nose Feel, Foul, Gas Station, Beverage, Alcohol, Balsamic, Medicinal, Sharp, Sweet. The sub-odors are: Sweet Organic Chemical, Fusel, Ether, Sweet, Balsamic, Vanilla, Yeasty, Fermented, Pungent, Sweet Solvent, Oily, Winey, Solvent, Alcohol, Bready, Chemical."
CCN=C=S,What are the primary odors and sub-odors of this molecule: CCN=C=S?,"The primary odors present in this molecule are: Pungent, Vegetables, Nose Feel, Foul, Cabbage, Alliaceous, Sharp, Sulphur, Sickening. The sub-odors are: Pungent, Garlic.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCN=C=S?
Assistant: The primary odors present in this molecule are: Pungent, Vegetables, Nose Feel, Foul, Cabbage, Alliaceous, Sharp, Sulphur, Sickening. The sub-odors are: Pungent, Garlic."
CCCC=CCOC(=O)CC(C)C,What are the primary odors and sub-odors of this molecule: CCCC=CCOC(=O)CC(C)C?,"The primary odors present in this molecule are: Caramel, Food, Dairy, Fruity, Nature, Vegetation, Fresh, Green, Non-citrus fruity, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Bakery. The sub-odors are: Fusel, Apple, Tropical, Cortex, Green, Pear, Fresh, Waxy, Fruity, Buttery, Vegetable, Banana, Grape.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC=CCOC(=O)CC(C)C?
Assistant: The primary odors present in this molecule are: Caramel, Food, Dairy, Fruity, Nature, Vegetation, Fresh, Green, Non-citrus fruity, Waxy, Chemical, Sweet, Hydrocar, Fragrant, Bakery. The sub-odors are: Fusel, Apple, Tropical, Cortex, Green, Pear, Fresh, Waxy, Fruity, Buttery, Vegetable, Banana, Grape."
C=CCCCCCCCCOC(C)=O,What are the primary odors and sub-odors of this molecule: C=CCCCCCCCCOC(C)=O?,"The primary odors present in this molecule are: Fragrant, Floral, Plants, Nature. The sub-odors are: Magnolia, Rose, Peony, Floral, Ambrette.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=CCCCCCCCCOC(C)=O?
Assistant: The primary odors present in this molecule are: Fragrant, Floral, Plants, Nature. The sub-odors are: Magnolia, Rose, Peony, Floral, Ambrette."
CCCCCCCC(C=O)=Cc1ccccc1,What are the primary odors and sub-odors of this molecule: CCCCCCCC(C=O)=Cc1ccccc1?,"The primary odors present in this molecule are: Vegetation, Fruity, Nature, Green, Sweet, Fragrant. The sub-odors are: Green, Fruity, Leafy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCCC(C=O)=Cc1ccccc1?
Assistant: The primary odors present in this molecule are: Vegetation, Fruity, Nature, Green, Sweet, Fragrant. The sub-odors are: Green, Fruity, Leafy."
C=C(C)CCOC(C)=O,What are the primary odors and sub-odors of this molecule: C=C(C)CCOC(C)=O?,"The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: C=C(C)CCOC(C)=O?
Assistant: The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity."
c1ccc(CC2OCCO2)cc1,What are the primary odors and sub-odors of this molecule: c1ccc(CC2OCCO2)cc1?,"The primary odors present in this molecule are: Caramel, Vegetation, Fruity, Green, Waxy, Sweet, Fragrant. The sub-odors are: Honey, Green, Hyacinth, Waxy, Sweet.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: c1ccc(CC2OCCO2)cc1?
Assistant: The primary odors present in this molecule are: Caramel, Vegetation, Fruity, Green, Waxy, Sweet, Fragrant. The sub-odors are: Honey, Green, Hyacinth, Waxy, Sweet."
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,What are the primary odors and sub-odors of this molecule: CCOC(C)OCC(COC(C)OCC)OC(C)OCC?,"The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCOC(C)OCC(COC(C)OCC)OC(C)OCC?
Assistant: The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity."
Sc1ccccc1,What are the primary odors and sub-odors of this molecule: Sc1ccccc1?,"The primary odors present in this molecule are: Septic, Vegetables, Fuel, Hydrocarbo, Chemical, Sickening, Food, Sulp, Solvent, Alliaceous, Hydrocar, Non-vegetarian, Foul, Phenolic, Gas Station, Sulphur, Nature, Medicinal, Woody, Cabbage, Marshy. The sub-odors are: Repulsive, Meaty, Alliaceous, Garlic, Phenolic, Sulphurous, Rubbery.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: Sc1ccccc1?
Assistant: The primary odors present in this molecule are: Septic, Vegetables, Fuel, Hydrocarbo, Chemical, Sickening, Food, Sulp, Solvent, Alliaceous, Hydrocar, Non-vegetarian, Foul, Phenolic, Gas Station, Sulphur, Nature, Medicinal, Woody, Cabbage, Marshy. The sub-odors are: Repulsive, Meaty, Alliaceous, Garlic, Phenolic, Sulphurous, Rubbery."
CCCC=CC(=O)CC,What are the primary odors and sub-odors of this molecule: CCCC=CC(=O)CC?,"The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC=CC(=O)CC?
Assistant: The primary odors present in this molecule are: Fragrant, Sweet, Fruity, Nature. The sub-odors are: Fruity."
CCC=CCCOC(=O)C(C)CC,What are the primary odors and sub-odors of this molecule: CCC=CCCOC(=O)C(C)CC?,"The primary odors present in this molecule are: Popcorn, Fuel, Putrid, Hydrocarbo, Minty, Nutty, Chemical, Fragrant, Microbiological, Sickening, Food, Fruity, Solvent, Hydrocar, Rancid, Pungent, Vegetation, Aromatic, Fresh, Phenolic, Resinous, Spices, Gas Station, Herbaceous, Alcohol, Nature, Medicinal, Woody, Non-citrus fruity, Waxy, Sharp, Sweet, Dry fruit, Floral. The sub-odors are: Herbal, Gardenia, Almond, Vegetable, Sweet, Sweet (Medicinal), Sweaty, Apple, Hyacinth, Pear, Camphor, Minty, Medicinal, Chemical, Berry, Waxy, Fruity, Juicy, Sweet Organic Chemical, Moth Balls, Fresh, Pepper, Acid, Pineapple.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC=CCCOC(=O)C(C)CC?
Assistant: The primary odors present in this molecule are: Popcorn, Fuel, Putrid, Hydrocarbo, Minty, Nutty, Chemical, Fragrant, Microbiological, Sickening, Food, Fruity, Solvent, Hydrocar, Rancid, Pungent, Vegetation, Aromatic, Fresh, Phenolic, Resinous, Spices, Gas Station, Herbaceous, Alcohol, Nature, Medicinal, Woody, Non-citrus fruity, Waxy, Sharp, Sweet, Dry fruit, Floral. The sub-odors are: Herbal, Gardenia, Almond, Vegetable, Sweet, Sweet (Medicinal), Sweaty, Apple, Hyacinth, Pear, Camphor, Minty, Medicinal, Chemical, Berry, Waxy, Fruity, Juicy, Sweet Organic Chemical, Moth Balls, Fresh, Pepper, Acid, Pineapple."
CCCCCCC1OCC(C)O1,What are the primary odors and sub-odors of this molecule: CCCCCCC1OCC(C)O1?,"The primary odors present in this molecule are: Fragrant, Green, Fruity. The sub-odors are: Green.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCCC1OCC(C)O1?
Assistant: The primary odors present in this molecule are: Fragrant, Green, Fruity. The sub-odors are: Green."
CCCCC(=O)OCCCc1ccccc1,What are the primary odors and sub-odors of this molecule: CCCCC(=O)OCCCc1ccccc1?,"The primary odors present in this molecule are: Fruity, Nature, Non-citrus fruity, Sweet, Fragrant, Floral. The sub-odors are: Strawberry, Fruity, Floral.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCC(=O)OCCCc1ccccc1?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Non-citrus fruity, Sweet, Fragrant, Floral. The sub-odors are: Strawberry, Fruity, Floral."
CC1CSCS1,What are the primary odors and sub-odors of this molecule: CC1CSCS1?,"The primary odors present in this molecule are: Septic, Vegetables, Nature, Sulp, Hydrocar, Cabbage, Chemical, Alliaceous, Marshy, Sulphur, Sickening. The sub-odors are: Sulphurous, Alliaceous, Tomato.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC1CSCS1?
Assistant: The primary odors present in this molecule are: Septic, Vegetables, Nature, Sulp, Hydrocar, Cabbage, Chemical, Alliaceous, Marshy, Sulphur, Sickening. The sub-odors are: Sulphurous, Alliaceous, Tomato."
CC(=O)C=C(C)C,What are the primary odors and sub-odors of this molecule: CC(=O)C=C(C)C?,"The primary odors present in this molecule are: Hydrocarbo, Mol, Nutty, Musty, Chemical, Fragrant, Sickening, Caramel, Earthy, Food, Synthetic, Solvent, Hydrocar, Non-food items, Pungent, Nose Feel, Foul, Resinous, Chocolate, Woody, Grassy, Microbial, Sharp, Sweet. The sub-odors are: Sweet Organic Chemical, Earthy, Woody, Nutty, Acrylic, Chocolate, Moldy, Vanilla, Pungent, Vegetable, Cardboard, Sweet, Musty, Chemical, Mildew.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(=O)C=C(C)C?
Assistant: The primary odors present in this molecule are: Hydrocarbo, Mol, Nutty, Musty, Chemical, Fragrant, Sickening, Caramel, Earthy, Food, Synthetic, Solvent, Hydrocar, Non-food items, Pungent, Nose Feel, Foul, Resinous, Chocolate, Woody, Grassy, Microbial, Sharp, Sweet. The sub-odors are: Sweet Organic Chemical, Earthy, Woody, Nutty, Acrylic, Chocolate, Moldy, Vanilla, Pungent, Vegetable, Cardboard, Sweet, Musty, Chemical, Mildew."
CCC=CCCC1CCC(=O)O1,What are the primary odors and sub-odors of this molecule: CCC=CCCC1CCC(=O)O1?,"The primary odors present in this molecule are: Caramel, Non-food items, Dairy, Nutty, Bakery. The sub-odors are: Nutty, Buttery, Oily.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC=CCCC1CCC(=O)O1?
Assistant: The primary odors present in this molecule are: Caramel, Non-food items, Dairy, Nutty, Bakery. The sub-odors are: Nutty, Buttery, Oily."
CCCC(N)=O,What are the primary odors and sub-odors of this molecule: CCCC(N)=O?,The primary odors present in this molecule are: Nutty. The sub-odors are: Nutty.,"[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCC(N)=O?
Assistant: The primary odors present in this molecule are: Nutty. The sub-odors are: Nutty."
CC(C)OCCc1ccccc1,What are the primary odors and sub-odors of this molecule: CC(C)OCCc1ccccc1?,"The primary odors present in this molecule are: Food, Non-food items, Vegetation, Fruity, Fuel, Nose Feel, Spices, Vegetables, Hydrocarbo, Green, Metallic, Solvent, Chemical, Hydrocar, Fragrant, Gas Station, Floral. The sub-odors are: Rose, Metallic, Spices, Green, Plastic, Watercress, Foliage.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CC(C)OCCc1ccccc1?
Assistant: The primary odors present in this molecule are: Food, Non-food items, Vegetation, Fruity, Fuel, Nose Feel, Spices, Vegetables, Hydrocarbo, Green, Metallic, Solvent, Chemical, Hydrocar, Fragrant, Gas Station, Floral. The sub-odors are: Rose, Metallic, Spices, Green, Plastic, Watercress, Foliage."
CCC(C)N,What are the primary odors and sub-odors of this molecule: CCC(C)N?,"The primary odors present in this molecule are: Fishy, Rancid, Food, Ammonia. The sub-odors are: Fishy, Ammonia.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(C)N?
Assistant: The primary odors present in this molecule are: Fishy, Rancid, Food, Ammonia. The sub-odors are: Fishy, Ammonia."
CCCCCC1CC=CC(=O)O1,What are the primary odors and sub-odors of this molecule: CCCCCC1CC=CC(=O)O1?,"The primary odors present in this molecule are: Chemical, Fragrant, Bakery, Microbiological, Caramel, Food, Fruity, Other, Hydrocar, Non-vegetarian, Dairy, Vegetation, Aromatic, Resinous, Herbaceous, Nature, Woody, Waxy, Sweet. The sub-odors are: Meaty, Powerful, Herbal, Milky, Waxy, Buttery, Creamy, Fruity, Sweet, Peach, Lactonic.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCC1CC=CC(=O)O1?
Assistant: The primary odors present in this molecule are: Chemical, Fragrant, Bakery, Microbiological, Caramel, Food, Fruity, Other, Hydrocar, Non-vegetarian, Dairy, Vegetation, Aromatic, Resinous, Herbaceous, Nature, Woody, Waxy, Sweet. The sub-odors are: Meaty, Powerful, Herbal, Milky, Waxy, Buttery, Creamy, Fruity, Sweet, Peach, Lactonic."
CCC(C)CN,What are the primary odors and sub-odors of this molecule: CCC(C)CN?,"The primary odors present in this molecule are: Fishy, Rancid, Food, Ammonia. The sub-odors are: Fishy.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(C)CN?
Assistant: The primary odors present in this molecule are: Fishy, Rancid, Food, Ammonia. The sub-odors are: Fishy."
CCC(C)C(=O)OCC=C(C)CCC=C(C)C,What are the primary odors and sub-odors of this molecule: CCC(C)C(=O)OCC=C(C)CCC=C(C)C?,"The primary odors present in this molecule are: Fruity, Nature, Sweet, Fragrant, Floral. The sub-odors are: Rose, Apple, Fruity.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCC(C)C(=O)OCC=C(C)CCC=C(C)C?
Assistant: The primary odors present in this molecule are: Fruity, Nature, Sweet, Fragrant, Floral. The sub-odors are: Rose, Apple, Fruity."
CCCCCC(=O)OCCc1scnc1C,What are the primary odors and sub-odors of this molecule: CCCCCC(=O)OCCc1scnc1C?,"The primary odors present in this molecule are: Bakery, Nutty. The sub-odors are: Nutty, Roasted.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: CCCCCC(=O)OCCc1scnc1C?
Assistant: The primary odors present in this molecule are: Bakery, Nutty. The sub-odors are: Nutty, Roasted."
O=C1C=CCCCCCCCCCCCCO1,What are the primary odors and sub-odors of this molecule: O=C1C=CCCCCCCCCCCCCO1?,"The primary odors present in this molecule are: Fragrant, Ambrosial, Waxy, Sweet. The sub-odors are: Sweet, Waxy, Musk.","[Round 0]
Human: What are the primary odors and sub-odors of this molecule: O=C1C=CCCCCCCCCCCCCO1?
Assistant: The primary odors present in this molecule are: Fragrant, Ambrosial, Waxy, Sweet. The sub-odors are: Sweet, Waxy, Musk."
